timestamp,open,high,low,close,volume,openTime
1492867800000,0.00260001,0.00260326,0.00258851,0.00260159,3676.26598867,2017-04-22 13:30:00
1492868700000,0.00260162,0.00261583,0.0026,0.00260475,7465.90988568,2017-04-22 13:45:00
1492869600000,0.00260475,0.00260584,0.00259,0.0026,8565.79609685,2017-04-22 14:00:00
1492870500000,0.0026015,0.0026015,0.00259003,0.00259023,367.50297997,2017-04-22 14:15:00
1492871400000,0.00259129,0.00260598,0.00259076,0.0026,4617.33246744,2017-04-22 14:30:00
1492872300000,0.00259532,0.0026049,0.00259506,0.00260051,1575.7331845,2017-04-22 14:45:00
1492873200000,0.00260013,0.00260198,0.0025627,0.00258802,23304.17087869,2017-04-22 15:00:00
1492874100000,0.00258788,0.00259506,0.00258031,0.00258998,1971.48718871,2017-04-22 15:15:00
1492875000000,0.00258999,0.00259582,0.00258587,0.00258587,3085.07970286,2017-04-22 15:30:00
1492875900000,0.00258588,0.0026,0.00258588,0.00259318,1574.94739236,2017-04-22 15:45:00
1492876800000,0.00259459,0.00259605,0.002593,0.00259333,2342.88451481,2017-04-22 16:00:00
1492877700000,0.00259302,0.00259324,0.00259,0.00259324,1188.1838839,2017-04-22 16:15:00
1492878600000,0.00259275,0.00259275,0.00257051,0.00259104,9910.88985369,2017-04-22 16:30:00
1492879500000,0.00259104,0.00259104,0.00256222,0.00256529,14250.25637287,2017-04-22 16:45:00
1492880400000,0.0025653,0.00257406,0.00256224,0.00256224,7427.89717674,2017-04-22 17:00:00
1492881300000,0.00257155,0.00257296,0.00256116,0.00257296,2695.05073984,2017-04-22 17:15:00
1492882200000,0.00256765,0.00257392,0.00256213,0.00256213,7656.15210464,2017-04-22 17:30:00
1492883100000,0.00257043,0.00257211,0.00256059,0.00256977,9824.01537835,2017-04-22 17:45:00
1492884000000,0.00256978,0.00257406,0.00256058,0.00256121,4417.47037503,2017-04-22 18:00:00
1492884900000,0.00256124,0.00257407,0.00256122,0.00257361,4048.81502128,2017-04-22 18:15:00
1492885800000,0.00256284,0.00257377,0.00254997,0.00257052,14905.94087874,2017-04-22 18:30:00
1492886700000,0.00257048,0.00257371,0.00255435,0.00256072,4937.53329521,2017-04-22 18:45:00
1492887600000,0.00256071,0.0025702,0.00254975,0.00254975,7957.46745954,2017-04-22 19:00:00
1492888500000,0.00255932,0.00255934,0.00253285,0.00254519,24598.50521568,2017-04-22 19:15:00
1492889400000,0.00254517,0.00255324,0.00253264,0.00255324,13508.99862068,2017-04-22 19:30:00
1492890300000,0.00254635,0.00255353,0.002538,0.00254002,8702.83419218,2017-04-22 19:45:00
1492891200000,0.002546,0.00255324,0.00254,0.00255324,3041.80752163,2017-04-22 20:00:00
1492892100000,0.00254302,0.00255324,0.00254,0.00254004,6732.40387525,2017-04-22 20:15:00
1492893000000,0.0025402,0.00255324,0.00254,0.00255324,3790.46639174,2017-04-22 20:30:00
1492893900000,0.00254634,0.00255477,0.00254478,0.00254495,3670.18697434,2017-04-22 20:45:00
1492894800000,0.00254634,0.00255324,0.00254478,0.00254479,5364.94659938,2017-04-22 21:00:00
1492895700000,0.00254479,0.00255173,0.00253224,0.00253945,12124.11409957,2017-04-22 21:15:00
1492896600000,0.00254633,0.00255156,0.00253258,0.00253942,6042.45756839,2017-04-22 21:30:00
1492897500000,0.00253268,0.00254669,0.00253034,0.00253258,12775.5670234,2017-04-22 21:45:00
1492898400000,0.00253945,0.00254629,0.00253087,0.00253945,5392.87725482,2017-04-22 22:00:00
1492899300000,0.00253945,0.00254633,0.00253087,0.00253292,6373.69230305,2017-04-22 22:15:00
1492900200000,0.00254595,0.00255,0.00253264,0.00254633,3706.85792228,2017-04-22 22:30:00
1492901100000,0.00253947,0.00255,0.00253523,0.00254867,3433.45407119,2017-04-22 22:45:00
1492902000000,0.00254867,0.00255173,0.00254044,0.00254044,607.02877001,2017-04-22 23:00:00
1492902900000,0.00254047,0.00254914,0.00252724,0.0025326,5833.73987902,2017-04-22 23:15:00
1492903800000,0.00253265,0.0025909,0.00253265,0.00256759,27520.37206547,2017-04-22 23:30:00
1492904700000,0.00256758,0.00257572,0.00256028,0.00257405,6701.87805264,2017-04-22 23:45:00
1492905600000,0.00257404,0.00257404,0.00254869,0.00256015,7095.94499654,2017-04-23 00:00:00
1492906500000,0.0025487,0.0025734,0.00254844,0.00256068,6225.70954168,2017-04-23 00:15:00
1492907400000,0.00256068,0.00256439,0.00255501,0.00255506,3037.93267183,2017-04-23 00:30:00
1492908300000,0.00255516,0.00256642,0.002555,0.00256585,1399.27306878,2017-04-23 00:45:00
1492909200000,0.00256585,0.0025671,0.00254071,0.00255987,8735.25463082,2017-04-23 01:00:00
1492910100000,0.00255005,0.00256707,0.00255004,0.00255325,5633.28605222,2017-04-23 01:15:00
1492911000000,0.00255325,0.00256016,0.00253562,0.00254959,15720.95054487,2017-04-23 01:30:00
1492911900000,0.00254435,0.00254885,0.00253,0.00253362,18647.04046896,2017-04-23 01:45:00
1492912800000,0.00253362,0.00254582,0.00252192,0.00254152,18757.21582126,2017-04-23 02:00:00
1492913700000,0.00254112,0.00254496,0.00252573,0.00253368,3601.67718694,2017-04-23 02:15:00
1492914600000,0.00253364,0.00254172,0.00252224,0.00254172,2465.49631166,2017-04-23 02:30:00
1492915500000,0.00254169,0.00254169,0.00252575,0.00253259,3026.07555846,2017-04-23 02:45:00
1492916400000,0.00253259,0.00253945,0.00253258,0.00253608,1873.9445936,2017-04-23 03:00:00
1492917300000,0.00253607,0.00255769,0.00253263,0.00255746,10801.97431893,2017-04-23 03:15:00
1492918200000,0.00255528,0.00257898,0.00255346,0.00256711,17129.07501953,2017-04-23 03:30:00
1492919100000,0.00257694,0.00257764,0.00254633,0.00255535,17193.50817319,2017-04-23 03:45:00
1492920000000,0.00255529,0.002559,0.00254634,0.002559,2845.90436592,2017-04-23 04:00:00
1492920900000,0.00255448,0.0025671,0.00255005,0.00256016,2188.37757368,2017-04-23 04:15:00
1492921800000,0.00256016,0.00256732,0.00255001,0.0025673,11974.98528311,2017-04-23 04:30:00
1492922700000,0.00256543,0.00257638,0.0025604,0.00257058,6289.92706014,2017-04-23 04:45:00
1492923600000,0.00257118,0.00257478,0.00256016,0.00257478,5563.46956974,2017-04-23 05:00:00
1492924500000,0.00257478,0.00257617,0.00255003,0.00255013,9821.70847531,2017-04-23 05:15:00
1492925400000,0.002559,0.00257139,0.00254299,0.00254701,17849.3573908,2017-04-23 05:30:00
1492926300000,0.00254669,0.00255346,0.002545,0.00255336,7159.92269405,2017-04-23 05:45:00
1492927200000,0.00255336,0.00256554,0.00255324,0.00255762,7121.35465689,2017-04-23 06:00:00
1492928100000,0.00255762,0.00256444,0.00255325,0.00256317,2728.70496906,2017-04-23 06:15:00
1492929000000,0.00255762,0.00255999,0.00254941,0.00254965,3566.43303285,2017-04-23 06:30:00
1492929900000,0.00254999,0.00255375,0.00254736,0.00255006,1848.4427016,2017-04-23 06:45:00
1492930800000,0.00255006,0.00255946,0.00254737,0.00254805,2655.41207031,2017-04-23 07:00:00
1492931700000,0.00255794,0.00255794,0.00254737,0.00254737,2095.77886863,2017-04-23 07:15:00
1492932600000,0.00254737,0.00255464,0.00254736,0.00254999,4359.47569227,2017-04-23 07:30:00
1492933500000,0.00255001,0.00255514,0.00254054,0.00254311,4797.74000949,2017-04-23 07:45:00
1492934400000,0.00254311,0.00255618,0.00254212,0.00255618,1700.46884619,2017-04-23 08:00:00
1492935300000,0.00254991,0.00255998,0.00254056,0.00254091,2439.98729824,2017-04-23 08:15:00
1492936200000,0.0025409,0.00255247,0.0025405,0.00255,9888.35380225,2017-04-23 08:30:00
1492937100000,0.00254664,0.0025526,0.00254302,0.00254548,2364.97365019,2017-04-23 08:45:00
1492938000000,0.00254548,0.00254891,0.00254,0.00254034,9666.35026866,2017-04-23 09:00:00
1492938900000,0.0025448,0.0025448,0.00254034,0.00254401,357.35959821,2017-04-23 09:15:00
1492939800000,0.0025441,0.00255965,0.00254012,0.00255879,6167.02722812,2017-04-23 09:30:00
1492940700000,0.00255664,0.0025635,0.00255664,0.00255917,3248.1950495,2017-04-23 09:45:00
1492941600000,0.00255923,0.00256213,0.00254669,0.00254977,5431.23435048,2017-04-23 10:00:00
1492942500000,0.00254999,0.00255999,0.002549,0.00255999,3589.64541828,2017-04-23 10:15:00
1492943400000,0.00255999,0.00256246,0.00254,0.00256246,14968.50050158,2017-04-23 10:30:00
1492944300000,0.00256246,0.00258999,0.00256246,0.00258999,19926.24944497,2017-04-23 10:45:00
1492945200000,0.00258509,0.00261,0.00258294,0.00261,27420.40695039,2017-04-23 11:00:00
1492946100000,0.00261001,0.00266246,0.00261001,0.00265891,60010.83032794,2017-04-23 11:15:00
1492947000000,0.00265636,0.00273261,0.00265314,0.00272549,64956.33749832,2017-04-23 11:30:00
1492947900000,0.00272499,0.00274387,0.00266629,0.00266951,77338.65369208,2017-04-23 11:45:00
1492948800000,0.0026695,0.0027244,0.002669,0.0027244,61335.43255329,2017-04-23 12:00:00
1492949700000,0.00270996,0.00273207,0.002691,0.0027018,29697.64454729,2017-04-23 12:15:00
1492950600000,0.00269301,0.00270263,0.00265286,0.00266942,35763.58964907,2017-04-23 12:30:00
1492951500000,0.0026694,0.00267176,0.00264931,0.00265889,18388.61853503,2017-04-23 12:45:00
1492952400000,0.00264932,0.00265891,0.00264485,0.00264702,16476.03703304,2017-04-23 13:00:00
1492953300000,0.00264703,0.00268074,0.00264472,0.00267499,11393.18507032,2017-04-23 13:15:00
1492954200000,0.002675,0.002701,0.00267253,0.00267253,26748.43957427,2017-04-23 13:30:00
1492955100000,0.00267252,0.00269527,0.00266974,0.00269298,10313.55649592,2017-04-23 13:45:00
1492956000000,0.00269299,0.00270425,0.00268556,0.00270258,14980.76933767,2017-04-23 14:00:00
1492956900000,0.00270258,0.00272468,0.00268385,0.00272467,19661.50383839,2017-04-23 14:15:00
1492957800000,0.00272,0.00272493,0.00270282,0.00271733,30904.60418185,2017-04-23 14:30:00
1492958700000,0.002718,0.00275321,0.00271025,0.00275,48051.80484917,2017-04-23 14:45:00
1492959600000,0.00275,0.00275499,0.00272193,0.00273552,36691.4542645,2017-04-23 15:00:00
1492960500000,0.00273552,0.0027368,0.00270515,0.00272842,28601.60499308,2017-04-23 15:15:00
1492961400000,0.00272842,0.00273165,0.00269602,0.0027,20871.51542185,2017-04-23 15:30:00
1492962300000,0.00269603,0.00270263,0.002671,0.00268663,30446.15241306,2017-04-23 15:45:00
1492963200000,0.00268662,0.00271961,0.00268661,0.00270804,18332.02335362,2017-04-23 16:00:00
1492964100000,0.00271659,0.00271959,0.00270805,0.002711,5697.37048784,2017-04-23 16:15:00
1492965000000,0.002711,0.00272699,0.00270998,0.00272151,20183.97464331,2017-04-23 16:30:00
1492965900000,0.002721,0.00272989,0.00271108,0.00272989,17333.69439359,2017-04-23 16:45:00
1492966800000,0.00273,0.00274844,0.0027224,0.00274186,18769.1452934,2017-04-23 17:00:00
1492967700000,0.00274186,0.00274888,0.00271871,0.0027196,22282.8467927,2017-04-23 17:15:00
1492968600000,0.0027196,0.0027359,0.00270837,0.00272758,15840.3664471,2017-04-23 17:30:00
1492969500000,0.00273,0.00273577,0.00271734,0.00271737,6860.25291024,2017-04-23 17:45:00
1492970400000,0.00271869,0.00272757,0.00271736,0.00272757,2636.80517743,2017-04-23 18:00:00
1492971300000,0.00272703,0.00273485,0.00271729,0.0027295,3516.98949824,2017-04-23 18:15:00
1492972200000,0.00272464,0.002732,0.00272001,0.00272095,2350.47359747,2017-04-23 18:30:00
1492973100000,0.00272094,0.00272409,0.00270998,0.00271001,11487.64892952,2017-04-23 18:45:00
1492974000000,0.00271604,0.0027184,0.00271,0.0027184,1790.42235676,2017-04-23 19:00:00
1492974900000,0.00271102,0.0027184,0.00270998,0.00271426,1693.28646196,2017-04-23 19:15:00
1492975800000,0.00271426,0.0027204,0.00270869,0.00271058,6143.49165039,2017-04-23 19:30:00
1492976700000,0.00271058,0.00272957,0.0027087,0.00272201,10245.31981683,2017-04-23 19:45:00
1492977600000,0.00272898,0.00272899,0.0027183,0.0027228,8672.62730456,2017-04-23 20:00:00
1492978500000,0.00272328,0.00273487,0.00272302,0.00272582,5473.9956077,2017-04-23 20:15:00
1492979400000,0.00272627,0.00273486,0.00272627,0.00273486,8373.56302837,2017-04-23 20:30:00
1492980300000,0.00273226,0.00273486,0.00272514,0.00273001,10581.40345843,2017-04-23 20:45:00
1492981200000,0.00273,0.0027316,0.0027113,0.0027232,9911.59911051,2017-04-23 21:00:00
1492982100000,0.00272319,0.0027316,0.00271736,0.00273149,3697.42594781,2017-04-23 21:15:00
1492983000000,0.00273008,0.00273472,0.00272237,0.0027324,6350.64808492,2017-04-23 21:30:00
1492983900000,0.0027329,0.00273938,0.00272472,0.00273938,7318.07384624,2017-04-23 21:45:00
1492984800000,0.00273925,0.00274277,0.00273207,0.0027354,6974.92047799,2017-04-23 22:00:00
1492985700000,0.00273541,0.00275431,0.00273207,0.0027531,31979.5902898,2017-04-23 22:15:00
1492986600000,0.0027531,0.0027989,0.002747,0.0027989,54859.98126401,2017-04-23 22:30:00
1492987500000,0.00279899,0.00280682,0.00278541,0.002802,54298.54701045,2017-04-23 22:45:00
1492988400000,0.00279955,0.00280674,0.00277,0.002779,30695.68138006,2017-04-23 23:00:00
1492989300000,0.00277006,0.002809,0.00277001,0.00280835,31617.60665322,2017-04-23 23:15:00
1492990200000,0.0028,0.00281528,0.00279972,0.00281429,13110.28452732,2017-04-23 23:30:00
1492991100000,0.0028143,0.00282131,0.00280707,0.00282131,22129.47809499,2017-04-23 23:45:00
1492992000000,0.0028213,0.00285304,0.0028208,0.00285304,51924.18794652,2017-04-24 00:00:00
1492992900000,0.002851,0.0029,0.002851,0.00289,80704.13081439,2017-04-24 00:15:00
1492993800000,0.0028812,0.00289193,0.00287099,0.00289192,19682.61833525,2017-04-24 00:30:00
1492994700000,0.00288773,0.0029502,0.00286873,0.00295019,71238.94528935,2017-04-24 00:45:00
1492995600000,0.00295018,0.00300019,0.00295018,0.00299877,140431.50139273,2017-04-24 01:00:00
1492996500000,0.00298261,0.00301557,0.002895,0.00295003,111209.32391551,2017-04-24 01:15:00
1492997400000,0.00295003,0.00296199,0.0029,0.00293282,57773.08301626,2017-04-24 01:30:00
1492998300000,0.0029328,0.0029328,0.00287976,0.0029,50369.84632865,2017-04-24 01:45:00
1492999200000,0.00291492,0.00296328,0.00291492,0.00296328,31773.88305472,2017-04-24 02:00:00
1493000100000,0.00296,0.00297936,0.00294729,0.00295526,51446.11052201,2017-04-24 02:15:00
1493001000000,0.00295527,0.00295527,0.00292728,0.00295,12707.54885133,2017-04-24 02:30:00
1493001900000,0.00294793,0.00298913,0.00294049,0.00297768,23211.03803137,2017-04-24 02:45:00
1493002800000,0.00297963,0.0029999,0.00296421,0.00299378,27618.31941098,2017-04-24 03:00:00
1493003700000,0.00299987,0.00301563,0.00298806,0.00300897,27738.34308687,2017-04-24 03:15:00
1493004600000,0.00300897,0.00302202,0.00294727,0.00295149,52422.84738704,2017-04-24 03:30:00
1493005500000,0.00295149,0.00296538,0.00291,0.00295825,43791.88806983,2017-04-24 03:45:00
1493006400000,0.00295855,0.00295855,0.00290893,0.00291002,21990.41587513,2017-04-24 04:00:00
1493007300000,0.00290993,0.00291843,0.00289548,0.002906,15096.89679195,2017-04-24 04:15:00
1493008200000,0.00290603,0.00293753,0.002906,0.00292016,18052.28192783,2017-04-24 04:30:00
1493009100000,0.00292065,0.00297606,0.00292065,0.00295812,17286.4044322,2017-04-24 04:45:00
1493010000000,0.00296224,0.002991,0.00295925,0.00296653,13460.86145725,2017-04-24 05:00:00
1493010900000,0.00297003,0.00297003,0.0029502,0.0029599,3358.54165687,2017-04-24 05:15:00
1493011800000,0.00295059,0.0029599,0.00293872,0.00294007,14209.65443475,2017-04-24 05:30:00
1493012700000,0.00294008,0.002957,0.00293841,0.00295538,3485.22506526,2017-04-24 05:45:00
1493013600000,0.00295699,0.00295699,0.0029208,0.00293995,11715.85689141,2017-04-24 06:00:00
1493014500000,0.00294,0.00294999,0.00293752,0.00294698,5945.74149912,2017-04-24 06:15:00
1493015400000,0.00294698,0.00294699,0.00293755,0.00293926,4898.4970081,2017-04-24 06:30:00
1493016300000,0.00293926,0.0029459,0.002937,0.00293924,11716.83906087,2017-04-24 06:45:00
1493017200000,0.00293924,0.002946,0.00293701,0.00294599,6053.88206351,2017-04-24 07:00:00
1493018100000,0.00294501,0.0029882,0.00294103,0.00298575,17602.43149187,2017-04-24 07:15:00
1493019000000,0.00298573,0.00298574,0.00297109,0.002974,5489.87612299,2017-04-24 07:30:00
1493019900000,0.00298,0.00300365,0.00298,0.00299435,36300.55617936,2017-04-24 07:45:00
1493020800000,0.00299436,0.003,0.00298087,0.00299142,16274.0789391,2017-04-24 08:00:00
1493021700000,0.0029954,0.00301893,0.00299087,0.00301833,33841.69481291,2017-04-24 08:15:00
1493022600000,0.00301893,0.00313333,0.00301343,0.00313333,140790.46592782,2017-04-24 08:30:00
1493023500000,0.00312319,0.00322134,0.0031185,0.00319681,134106.77900154,2017-04-24 08:45:00
1493024400000,0.00318397,0.00319934,0.00309174,0.00314623,70958.00786498,2017-04-24 09:00:00
1493025300000,0.00314562,0.00322476,0.00312889,0.00315497,67639.9913876,2017-04-24 09:15:00
1493026200000,0.00315,0.00315533,0.00310063,0.00310064,43972.95454328,2017-04-24 09:30:00
1493027100000,0.00310064,0.00310667,0.00307214,0.00310073,58408.1126747,2017-04-24 09:45:00
1493028000000,0.0031008,0.00314988,0.0031008,0.003145,48523.69882062,2017-04-24 10:00:00
1493028900000,0.00314143,0.0031425,0.00311511,0.00311511,26267.04453882,2017-04-24 10:15:00
1493029800000,0.00312927,0.00313998,0.0031083,0.00313998,14115.17957365,2017-04-24 10:30:00
1493030700000,0.00313998,0.00314,0.003105,0.00312149,25460.30803425,2017-04-24 10:45:00
1493031600000,0.003122,0.00314502,0.00312149,0.00314,13763.65640226,2017-04-24 11:00:00
1493032500000,0.00313901,0.003199,0.00313901,0.00319022,71686.13776189,2017-04-24 11:15:00
1493033400000,0.00319022,0.00320722,0.00316701,0.00317721,50557.81807541,2017-04-24 11:30:00
1493034300000,0.00317999,0.00320658,0.00316816,0.00320654,21792.9560758,2017-04-24 11:45:00
1493035200000,0.00320654,0.00327837,0.00320654,0.0032779,91857.98181206,2017-04-24 12:00:00
1493036100000,0.0032779,0.00327837,0.00319864,0.00323383,91354.96072314,2017-04-24 12:15:00
1493037000000,0.00323376,0.00325,0.00320465,0.00321777,33358.63901186,2017-04-24 12:30:00
1493037900000,0.00321067,0.00321501,0.0031604,0.00317699,61555.95782317,2017-04-24 12:45:00
1493038800000,0.0031769,0.0031769,0.00310999,0.00317279,69005.62671885,2017-04-24 13:00:00
1493039700000,0.00317279,0.00317279,0.0031,0.00310807,56912.86117934,2017-04-24 13:15:00
1493040600000,0.00310808,0.00311139,0.00304622,0.003064,153683.51368723,2017-04-24 13:30:00
1493041500000,0.003064,0.0031495,0.003058,0.00310554,124861.22041208,2017-04-24 13:45:00
1493042400000,0.00310554,0.00313481,0.00309934,0.00311,30872.75153356,2017-04-24 14:00:00
1493043300000,0.00310489,0.00314,0.00310147,0.00313999,32470.41445565,2017-04-24 14:15:00
1493044200000,0.00314,0.003192,0.00314,0.003192,55195.2375829,2017-04-24 14:30:00
1493045100000,0.00319199,0.003192,0.00316619,0.003178,16495.46474787,2017-04-24 14:45:00
1493046000000,0.003178,0.00317947,0.00312801,0.00313281,36623.65523803,2017-04-24 15:00:00
1493046900000,0.00313281,0.0031599,0.00312801,0.00314852,18059.32915318,2017-04-24 15:15:00
1493047800000,0.00315578,0.00315965,0.00313697,0.00315,33140.22527561,2017-04-24 15:30:00
1493048700000,0.00315,0.00320037,0.00315,0.003199,55519.41956319,2017-04-24 15:45:00
1493049600000,0.00319997,0.00321407,0.00314974,0.00316974,77188.81080118,2017-04-24 16:00:00
1493050500000,0.00316974,0.00317633,0.00313053,0.00316167,34821.34200803,2017-04-24 16:15:00
1493051400000,0.00315001,0.00316794,0.00314,0.00315351,18791.16311168,2017-04-24 16:30:00
1493052300000,0.0031535,0.00317679,0.00315128,0.00317,29623.6528935,2017-04-24 16:45:00
1493053200000,0.00317499,0.00318846,0.00315346,0.00317941,15437.27554316,2017-04-24 17:00:00
1493054100000,0.00318019,0.00320657,0.00317249,0.0032028,48420.81387451,2017-04-24 17:15:00
1493055000000,0.00320137,0.0032028,0.00314,0.00316704,36110.67045649,2017-04-24 17:30:00
1493055900000,0.00316708,0.00316909,0.00314418,0.00315139,8317.73817894,2017-04-24 17:45:00
1493056800000,0.00315139,0.00315942,0.00313908,0.00313957,11445.14238052,2017-04-24 18:00:00
1493057700000,0.00315,0.00315199,0.003128,0.00314595,11104.16232815,2017-04-24 18:15:00
1493058600000,0.00314594,0.00314594,0.0031,0.00311448,41654.96481863,2017-04-24 18:30:00
1493059500000,0.00311448,0.00312668,0.0030701,0.00308558,62050.16295065,2017-04-24 18:45:00
1493060400000,0.00308639,0.003107,0.00307701,0.00310686,38007.64797075,2017-04-24 19:00:00
1493061300000,0.00310686,0.0031253,0.0031,0.00310221,21537.0725935,2017-04-24 19:15:00
1493062200000,0.0031023,0.0031023,0.00308906,0.00309899,17532.56826226,2017-04-24 19:30:00
1493063100000,0.00309052,0.00309999,0.00307968,0.003092,12774.12430343,2017-04-24 19:45:00
1493064000000,0.0030915,0.00309848,0.00307025,0.00307816,15408.90911374,2017-04-24 20:00:00
1493064900000,0.00307816,0.00309976,0.003065,0.00309083,23544.98881165,2017-04-24 20:15:00
1493065800000,0.00309099,0.00311676,0.00309074,0.00311676,5057.14255706,2017-04-24 20:30:00
1493066700000,0.0031167,0.00311998,0.00310231,0.00311345,8899.17181777,2017-04-24 20:45:00
1493067600000,0.00311345,0.00312,0.00310001,0.0031029,6424.15868418,2017-04-24 21:00:00
1493068500000,0.0031029,0.00311228,0.00310001,0.00310972,4327.42549984,2017-04-24 21:15:00
1493069400000,0.00310971,0.00312666,0.00309426,0.00312501,19354.46343996,2017-04-24 21:30:00
1493070300000,0.00312,0.00313394,0.00312,0.00313246,13495.41441055,2017-04-24 21:45:00
1493071200000,0.00313243,0.003138,0.003123,0.003138,9956.3106155,2017-04-24 22:00:00
1493072100000,0.003138,0.00315231,0.0031245,0.00315,8679.56019771,2017-04-24 22:15:00
